gbifID,datasetKey,occurrenceID,kingdom,phylum,class,order,family,genus,species,infraspecificEpithet,taxonRank,scientificName,verbatimScientificName,verbatimScientificNameAuthorship,countryCode,locality,stateProvince,occurrenceStatus,individualCount,publishingOrgKey,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,coordinatePrecision,elevation,elevationAccuracy,depth,depthAccuracy,eventDate,day,month,year,taxonKey,speciesKey,basisOfRecord,institutionCode,collectionCode,catalogNumber,recordNumber,identifiedBy,dateIdentified,license,rightsHolder,recordedBy,typeStatus,establishmentMeans,lastInterpreted,mediaType,issue
4993778035,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/210675614,Fungi,Ascomycota,Pezizomycetes,Pezizales,Sarcoscyphaceae,Sarcoscypha,,,GENUS,Sarcoscypha (Fr.) Boud.,Sarcoscypha,,UA,,Ivano-Frankivs'k,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,48.834656,25.300178,12,,,,,,2024-02-26T15:23,26,2,2024,2581823,,HUMAN_OBSERVATION,iNaturalist,Observations,210675614,,Oleh Prylutskyi,2024-04-28T07:44:46,CC_BY_NC_4_0,Oleh Prylutskyi,Oleh Prylutskyi,,,2025-05-16T21:44:56.615Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4987418579,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/246443433,Fungi,Ascomycota,Pezizomycetes,Pezizales,Sarcoscyphaceae,Sarcoscypha,,,GENUS,Sarcoscypha (Fr.) Boud.,Sarcoscypha,,UA,,Transcarpathia,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,48.184916,23.356341,4,,,,,,2018-01-16T14:27,16,1,2018,2581823,,HUMAN_OBSERVATION,iNaturalist,Observations,246443433,,Ruslan Gleb,2024-10-09T08:50:27,CC_BY_NC_4_0,Ruslan Gleb,Ruslan Gleb,,,2025-05-16T18:43:58.657Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4976380038,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/76596435,Fungi,Ascomycota,Pezizomycetes,Pezizales,Sarcoscyphaceae,Sarcoscypha,,,GENUS,Sarcoscypha (Fr.) Boud.,Sarcoscypha,,UA,,Kiev,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,50.234868,30.246925,278,,,,,,2021-05-02T19:12:33Z,2,5,2021,2581823,,HUMAN_OBSERVATION,iNaturalist,Observations,76596435,,Вера,2021-05-02T16:52:02,CC_BY_4_0,Вера,Вера,,,2025-05-16T18:08:06.222Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4946645848,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/219749950,Fungi,Ascomycota,Pezizomycetes,Pezizales,Sarcoscyphaceae,Sarcoscypha,,,GENUS,Sarcoscypha (Fr.) Boud.,Sarcoscypha,,UA,,L'viv,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,49.46225,24.071953,,,,,,,2024-03-24T14:20:32,24,3,2024,2581823,,HUMAN_OBSERVATION,iNaturalist,Observations,219749950,,Olena V. Vakarenko,2024-06-01T14:45:15,CC_BY_4_0,Olena V. Vakarenko,Olena V. Vakarenko,,,2025-05-16T21:53:16.227Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4946543756,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/219974548,Fungi,Ascomycota,Pezizomycetes,Pezizales,Sarcoscyphaceae,Sarcoscypha,,,GENUS,Sarcoscypha (Fr.) Boud.,Sarcoscypha,,UA,,Kiev City,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,50.364513,30.521793,,,,,,,2024-03-30T13:41:02,30,3,2024,2581823,,HUMAN_OBSERVATION,iNaturalist,Observations,219974548,,Olena V. Vakarenko,2024-06-02T12:30:00,CC_BY_4_0,Olena V. Vakarenko,Olena V. Vakarenko,,,2025-05-16T19:09:04.785Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4946531994,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/214212302,Fungi,Ascomycota,Pezizomycetes,Pezizales,Sarcoscyphaceae,Sarcoscypha,,,GENUS,Sarcoscypha (Fr.) Boud.,Sarcoscypha,,UA,,Kiev,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,49.367595,30.0904,15,,,,,,2023-04-01T13:59,1,4,2023,2581823,,HUMAN_OBSERVATION,iNaturalist,Observations,214212302,,Sashko,2024-05-07T16:22:56,CC0_1_0,Sashko,Sashko,,,2025-05-16T18:29:42.307Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4946499005,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/215248318,Fungi,Ascomycota,Pezizomycetes,Pezizales,Sarcoscyphaceae,Sarcoscypha,,,GENUS,Sarcoscypha (Fr.) Boud.,Sarcoscypha,,UA,,L'viv,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,49.247103,23.991728,,,,,,,2024-03-14T17:54:09,14,3,2024,2581823,,HUMAN_OBSERVATION,iNaturalist,Observations,215248318,,bohdan_kostiv,2024-05-12T14:06:19,CC_BY_NC_4_0,bohdan_kostiv,bohdan_kostiv,,,2025-05-16T19:33:39.076Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4946464375,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/227733261,Fungi,Ascomycota,Pezizomycetes,Pezizales,Sarcoscyphaceae,Sarcoscypha,,,GENUS,Sarcoscypha (Fr.) Boud.,Sarcoscypha,,UA,,Cherkasy,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,49.119628,30.819785,15,,,,,,2023-04-07T12:09,7,4,2023,2581823,,HUMAN_OBSERVATION,iNaturalist,Observations,227733261,,Sashko,2024-07-07T10:39:31,CC0_1_0,Sashko,Sashko,,,2025-05-16T21:51:49.694Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4946342421,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/219974077,Fungi,Ascomycota,Pezizomycetes,Pezizales,Sarcoscyphaceae,Sarcoscypha,,,GENUS,Sarcoscypha (Fr.) Boud.,Sarcoscypha,,UA,,Kiev City,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,50.366016,30.515532,,,,,,,2024-03-30T13:33:18,30,3,2024,2581823,,HUMAN_OBSERVATION,iNaturalist,Observations,219974077,,Olena V. Vakarenko,2024-06-02T12:27:28,CC_BY_4_0,Olena V. Vakarenko,Olena V. Vakarenko,,,2025-05-16T20:01:26.573Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4945827632,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/221562304,Fungi,Ascomycota,Pezizomycetes,Pezizales,Sarcoscyphaceae,Sarcoscypha,,,GENUS,Sarcoscypha (Fr.) Boud.,Sarcoscypha,,UA,,Kiev City,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,50.407601,30.479604,31,,,,,,2015-03-25T10:10,25,3,2015,2581823,,HUMAN_OBSERVATION,iNaturalist,Observations,221562304,,Vlasta Loya,2024-06-09T13:51:38,CC_BY_NC_4_0,Vlasta Loya,Vlasta Loya,,,2025-05-16T18:52:37.476Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4945775957,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/219069382,Fungi,Ascomycota,Pezizomycetes,Pezizales,Sarcoscyphaceae,Sarcoscypha,,,GENUS,Sarcoscypha (Fr.) Boud.,Sarcoscypha,,UA,,L'viv,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,49.839683,24.029717,9027,,,,,,2024-03-24T00:00,24,3,2024,2581823,,HUMAN_OBSERVATION,iNaturalist,Observations,219069382,,naturalist2158164,2024-06-03T20:35:00,CC_BY_NC_4_0,Kateryna Kashpurenko,Kateryna Kashpurenko,,,2025-05-16T19:27:38.369Z,StillImage,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4945586324,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/232739263,Fungi,Ascomycota,Pezizomycetes,Pezizales,Sarcoscyphaceae,Sarcoscypha,,,GENUS,Sarcoscypha (Fr.) Boud.,Sarcoscypha,,UA,,Cherkasy,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,49.615276,32.180846,4,,,,,,2019-03-16T12:03,16,3,2019,2581823,,HUMAN_OBSERVATION,iNaturalist,Observations,232739263,,oksana_raldugina,2024-07-30T18:12:16,CC_BY_NC_4_0,oksana_raldugina,oksana_raldugina,,,2025-05-16T19:08:25.879Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4945491797,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/233254446,Fungi,Ascomycota,Pezizomycetes,Pezizales,Sarcoscyphaceae,Sarcoscypha,,,GENUS,Sarcoscypha (Fr.) Boud.,Sarcoscypha,,UA,,Cherkasy,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,49.615255,32.180967,4,,,,,,2023-03-24T18:22,24,3,2023,2581823,,HUMAN_OBSERVATION,iNaturalist,Observations,233254446,,naturalist2158164,2024-08-05T00:14:54,CC_BY_NC_4_0,oksana_raldugina,oksana_raldugina,,,2025-05-16T20:07:23.237Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4936910519,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/201369994,Fungi,Ascomycota,Pezizomycetes,Pezizales,Sarcoscyphaceae,Sarcoscypha,,,GENUS,Sarcoscypha (Fr.) Boud.,Sarcoscypha,,UA,,L'viv,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,49.822683,24.023691,36,,,,,,2024-03-05T12:20:59,5,3,2024,2581823,,HUMAN_OBSERVATION,iNaturalist,Observations,201369994,,Miriam Sokhet,2024-03-05T14:24:58,CC_BY_4_0,Miriam Sokhet,Miriam Sokhet,,,2025-05-16T20:34:17.173Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4901852426,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/207770064,Fungi,Ascomycota,Pezizomycetes,Pezizales,Sarcoscyphaceae,Sarcoscypha,,,GENUS,Sarcoscypha (Fr.) Boud.,Sarcoscypha,,UA,,Kiev,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,50.374714,31.445094,15,,,,,,2024-03-23T12:40,23,3,2024,2581823,,HUMAN_OBSERVATION,iNaturalist,Observations,207770064,,Denis Davydov,2024-04-17T15:38:34,CC_BY_NC_4_0,Denis Davydov,Denis Davydov,,,2025-05-16T20:21:18.883Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4901852377,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/205951771,Fungi,Ascomycota,Pezizomycetes,Pezizales,Sarcoscyphaceae,Sarcoscypha,,,GENUS,Sarcoscypha (Fr.) Boud.,Sarcoscypha,,UA,,Kiev City,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,50.365308,30.490181,15,,,,,,2024-03-19T18:58,19,3,2024,2581823,,HUMAN_OBSERVATION,iNaturalist,Observations,205951771,,Denis Davydov,2024-04-07T21:21:34,CC_BY_NC_4_0,Denis Davydov,Denis Davydov,,,2025-05-16T18:37:41.919Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4901322093,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/208701461,Fungi,Ascomycota,Pezizomycetes,Pezizales,Sarcoscyphaceae,Sarcoscypha,,,GENUS,Sarcoscypha (Fr.) Boud.,Sarcoscypha,,UA,,L'viv,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,49.668293,24.751387,15,,,,,,2024-03-27T11:00,27,3,2024,2581823,,HUMAN_OBSERVATION,iNaturalist,Observations,208701461,,Denis Davydov,2024-04-22T14:20:26,CC_BY_NC_4_0,Denis Davydov,Denis Davydov,,,2025-05-16T19:20:55.978Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4901170539,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/208954895,Fungi,Ascomycota,Pezizomycetes,Pezizales,Sarcoscyphaceae,Sarcoscypha,,,GENUS,Sarcoscypha (Fr.) Boud.,Sarcoscypha,,UA,,L'viv,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,49.677108,24.739736,31,,,,,,2024-03-27T13:06,27,3,2024,2581823,,HUMAN_OBSERVATION,iNaturalist,Observations,208954895,,Denis Davydov,2024-04-23T20:03:12,CC_BY_NC_4_0,Denis Davydov,Denis Davydov,,,2025-05-16T20:32:59.981Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4900979907,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/219941292,Fungi,Ascomycota,Pezizomycetes,Pezizales,Sarcoscyphaceae,Sarcoscypha,,,GENUS,Sarcoscypha (Fr.) Boud.,Sarcoscypha,,UA,,Kiev,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,50.155066,31.818456,15,,,,,,2024-04-07T11:58,7,4,2024,2581823,,HUMAN_OBSERVATION,iNaturalist,Observations,219941292,,Denis Davydov,2024-06-02T08:15:07,CC_BY_NC_4_0,Denis Davydov,Denis Davydov,,,2025-05-16T19:50:23.527Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4607535711,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/205354469,Fungi,Ascomycota,Pezizomycetes,Pezizales,Sarcoscyphaceae,Sarcoscypha,Sarcoscypha coccinea,,SPECIES,Sarcoscypha coccinea (Jacq.) Lambotte,Sarcoscypha coccinea,,UA,,Kiev City,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,50.411918,30.566954,4,,,,,,2024-04-01T14:52,1,4,2024,8156721,8156721,HUMAN_OBSERVATION,iNaturalist,Observations,205354469,,Victoria Gritsenko,2024-04-04T10:05:35,CC_BY_NC_4_0,Victoria Gritsenko,Victoria Gritsenko,,,2025-05-16T18:15:49.603Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4606609021,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/203890851,Fungi,Ascomycota,Pezizomycetes,Pezizales,Sarcoscyphaceae,Sarcoscypha,,,GENUS,Sarcoscypha (Fr.) Boud.,Sarcoscypha,,UA,,Kharkiv,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,49.740172,36.01506,61,,,,,,2024-03-24T14:42,24,3,2024,2581823,,HUMAN_OBSERVATION,iNaturalist,Observations,203890851,,Heorhii Bondarenko,2024-03-25T14:36:48,CC_BY_NC_4_0,Heorhii Bondarenko,Heorhii Bondarenko,,,2025-05-16T20:13:12.054Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4599871627,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/203871143,Fungi,Ascomycota,Pezizomycetes,Pezizales,Sarcoscyphaceae,Sarcoscypha,Sarcoscypha coccinea,,SPECIES,Sarcoscypha coccinea (Jacq.) Lambotte,Sarcoscypha coccinea,,UA,,Rivne,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,51.678621,25.966543,30,,,,,,2024-03-25T12:48:14,25,3,2024,8156721,8156721,HUMAN_OBSERVATION,iNaturalist,Observations,203871143,,Virn Stothers,2024-03-27T18:38:46,CC_BY_NC_4_0,Денис,Денис,,,2025-05-16T20:26:29.427Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4598083513,5784f378-e4da-4f23-bd0f-7229bdefa8a7,Low.Syn.179,Fungi,Ascomycota,Pezizomycetes,Pezizales,Sarcoscyphaceae,Sarcoscypha,Sarcoscypha coccinea,,SPECIES,Sarcoscypha coccinea (Jacq.) Lambotte,Sarcoscypha coccinea (Jacq.) Lambotte,,UA,,Dnipropetrovs'ka Oblast',PRESENT,,ca2fd897-6108-4361-91f8-b39dc8d12d13,48.498737,34.35699,1000,,,,,,2024,,,2024,8156721,8156721,OCCURRENCE,,,,,Kyiak S. V.,,CC_BY_4_0,,Kyiak S. V.,,,2025-01-31T20:48:54.158Z,,RECORDED_DATE_MISMATCH
4597493935,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/202422281,Fungi,Ascomycota,Pezizomycetes,Pezizales,Sarcoscyphaceae,Sarcoscypha,,,GENUS,Sarcoscypha (Fr.) Boud.,Sarcoscypha,,UA,,Khmel'nyts'kyy,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,49.178056,26.243889,,,,,,,2024-03-14T11:52:37,14,3,2024,2581823,,HUMAN_OBSERVATION,iNaturalist,Observations,202422281,,Gansucha (Viktor Finchuk),2024-03-16T21:34:49,CC_BY_NC_4_0,Dmytro Svyrydiuk,Dmytro Svyrydiuk,,,2025-05-16T19:23:32.635Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4597490158,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/202500662,Fungi,Ascomycota,Pezizomycetes,Pezizales,Sarcoscyphaceae,Sarcoscypha,,,GENUS,Sarcoscypha (Fr.) Boud.,Sarcoscypha,,UA,,Kiev City,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,50.345662,30.504815,15,,,,,,2024-02-27T09:38,27,2,2024,2581823,,HUMAN_OBSERVATION,iNaturalist,Observations,202500662,,Denis Davydov,2024-03-15T06:49:14,CC_BY_NC_4_0,Denis Davydov,Denis Davydov,,,2025-05-16T19:01:30.886Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4597465468,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/202280378,Fungi,Ascomycota,Pezizomycetes,Pezizales,Sarcoscyphaceae,Sarcoscypha,Sarcoscypha coccinea,,SPECIES,Sarcoscypha coccinea (Jacq.) Lambotte,Sarcoscypha coccinea,,UA,,Rivne,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,51.68084,25.972774,13,,,,,,2024-03-13T16:37:52,13,3,2024,8156721,8156721,HUMAN_OBSERVATION,iNaturalist,Observations,202280378,,,,CC_BY_NC_4_0,Денис,Денис,,,2025-05-16T18:09:36.505Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4597425628,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/201948551,Fungi,Ascomycota,Pezizomycetes,Pezizales,Sarcoscyphaceae,Sarcoscypha,,,GENUS,Sarcoscypha (Fr.) Boud.,Sarcoscypha,,UA,,Cherkasy,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,49.145243,32.155406,,,,,,,2024-03-08T16:25:01,8,3,2024,2581823,,HUMAN_OBSERVATION,iNaturalist,Observations,201948551,,veronika_bogdan,2024-03-10T18:33:25,CC_BY_NC_4_0,veronika_bogdan,veronika_bogdan,,,2025-05-16T20:26:41.165Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4597404212,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/202188008,Fungi,Ascomycota,Pezizomycetes,Pezizales,Sarcoscyphaceae,Sarcoscypha,,,GENUS,Sarcoscypha (Fr.) Boud.,Sarcoscypha,,UA,,Cherkasy,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,49.164537,32.253363,,,,,,,2024-03-09T09:52:05,9,3,2024,2581823,,HUMAN_OBSERVATION,iNaturalist,Observations,202188008,,Богдан Кученко,2024-03-12T18:59:45,CC_BY_4_0,Богдан Кученко,Богдан Кученко,,,2025-05-16T18:15:16.864Z,StillImage,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4597401072,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/202142786,Fungi,Ascomycota,Pezizomycetes,Pezizales,Sarcoscyphaceae,Sarcoscypha,,,GENUS,Sarcoscypha (Fr.) Boud.,Sarcoscypha,,UA,,Kiev City,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,50.414459,30.565906,9,,,,,,2024-03-12T11:11:54,12,3,2024,2581823,,HUMAN_OBSERVATION,iNaturalist,Observations,202142786,,Олександр Гриб,2024-03-12T10:02:27,CC_BY_NC_4_0,sofia_sunwind,sofia_sunwind,,,2025-05-16T18:45:44.755Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4597394512,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/201913021,Fungi,Ascomycota,Pezizomycetes,Pezizales,Sarcoscyphaceae,Sarcoscypha,,,GENUS,Sarcoscypha (Fr.) Boud.,Sarcoscypha,,UA,,Khmel'nyts'kyy,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,50.242969,26.599494,4,,,,,,2024-03-10T09:27:51,10,3,2024,2581823,,HUMAN_OBSERVATION,iNaturalist,Observations,201913021,,,,CC_BY_NC_4_0,Наталія Кратасюк,Наталія Кратасюк,,,2025-05-16T19:11:26.284Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4597356364,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/201572514,Fungi,Ascomycota,Pezizomycetes,Pezizales,Sarcoscyphaceae,Sarcoscypha,,,GENUS,Sarcoscypha (Fr.) Boud.,Sarcoscypha,,UA,,Ternopil',PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,49.030334,25.775644,,,,,,,2024-03-06T16:16,6,3,2024,2581823,,HUMAN_OBSERVATION,iNaturalist,Observations,201572514,,Maryna Zakharova,2024-03-07T13:56:22,CC_BY_NC_4_0,Maryna Zakharova,Maryna Zakharova,,,2025-05-16T18:15:20.234Z,,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4597355368,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/201572504,Fungi,Ascomycota,Pezizomycetes,Pezizales,Sarcoscyphaceae,Sarcoscypha,,,GENUS,Sarcoscypha (Fr.) Boud.,Sarcoscypha,,UA,,Ternopil',PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,49.025681,25.778179,,,,,,,2024-03-06T16:18,6,3,2024,2581823,,HUMAN_OBSERVATION,iNaturalist,Observations,201572504,,Maryna Zakharova,2024-03-07T13:56:19,CC_BY_NC_4_0,Maryna Zakharova,Maryna Zakharova,,,2025-05-16T20:26:22.476Z,,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4597327967,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/202086844,Fungi,Ascomycota,Pezizomycetes,Pezizales,Sarcoscyphaceae,Sarcoscypha,,,GENUS,Sarcoscypha (Fr.) Boud.,Sarcoscypha,,UA,,Cherkasy,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,49.129591,32.211849,,,,,,,2024-03-08T15:00:59,8,3,2024,2581823,,HUMAN_OBSERVATION,iNaturalist,Observations,202086844,,Богдан Кученко,2024-03-11T20:49:27,CC_BY_4_0,Богдан Кученко,Богдан Кученко,,,2025-05-16T18:10:32.175Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4597289674,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/196826233,Fungi,Ascomycota,Pezizomycetes,Pezizales,Sarcoscyphaceae,Sarcoscypha,,,GENUS,Sarcoscypha (Fr.) Boud.,Sarcoscypha,,UA,,Dnipropetrovs'k,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,48.497714,34.353038,1535,,,,,,2024-01-07T13:38,7,1,2024,2581823,,HUMAN_OBSERVATION,iNaturalist,Observations,196826233,,Gansucha (Viktor Finchuk),2024-01-19T18:59:40,CC0_1_0,Svetlana KJ,Svetlana KJ,,,2025-05-16T20:11:01.321Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4597284182,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/201493649,Fungi,Ascomycota,Pezizomycetes,Pezizales,Sarcoscyphaceae,Sarcoscypha,,,GENUS,Sarcoscypha (Fr.) Boud.,Sarcoscypha,,UA,,Crimea,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,45.044047,34.7943,,,,,,,2024-03-03T16:33,3,3,2024,2581823,,HUMAN_OBSERVATION,iNaturalist,Observations,201493649,,Богданович Светлана,2024-03-06T17:54:13,CC_BY_NC_4_0,Богданович Светлана,Богданович Светлана,,,2025-05-16T18:38:51.980Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
